usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,9/17/2022 0:00,B.1.1.529,6.49E-07,9.80E-06,0,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/17/2022 0:00,Other,1.04E-06,2.62E-06,3.73E-07,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/17/2022 0:00,BA.5,0.846028268,0.859378397,0.831673801,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/17/2022 0:00,BA.4,0.017973127,0.019269075,0.016762128,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/17/2022 0:00,B.1.1.529,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,B.1.617.2,8.74E-05,0.00052102,1.60E-06,1,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.1.1,0.000202146,0.000780625,2.01E-05,1,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.2,0.002876084,0.004231521,0.001868318,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.2.12.1,0.000509384,0.001116449,0.000184654,1,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.2.75,0.010071138,0.013745439,0.007169,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.4,0.024264384,0.028172122,0.020765599,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.4.6,0.105216749,0.116856724,0.094367161,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.5,0.838114023,0.849790037,0.825906575,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BF.7,0.018627575,0.021719415,0.015869863,0,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,Other,3.12E-05,0.000299223,2.46E-08,1,weighted,weekly,10/7/2022 0:00
USA,9/17/2022 0:00,BA.4.6,0.102998801,0.116911381,0.090548284,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.2.12.1,0.000374286,0.000425928,0.000328813,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.2,4.83E-06,5.86E-06,3.98E-06,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BF.7,0.017254325,0.024157362,0.01224105,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.2.75,0.013438567,0.0215235,0.008258224,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.1.1,2.55E-10,1.94E-09,6.89E-12,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,B.1.1.529,2.27E-07,4.04E-06,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,Other,5.91E-07,1.36E-06,2.39E-07,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.5,0.848413229,0.863462865,0.832049787,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,BA.4,0.017515143,0.018961255,0.016176462,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/17/2022 0:00,B.1.1.529,4.23E-05,0.000293752,3.36E-07,1,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,B.1.617.2,8.52E-05,0.000498144,1.72E-06,1,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.1.1,0.000183082,0.000688239,1.98E-05,1,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.2,0.002654188,0.003993311,0.001676059,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.2.12.1,0.000549846,0.001117655,0.000225881,1,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.2.75,0.006500711,0.008568827,0.004823854,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.2.75.2,0.003613958,0.005712838,0.00213964,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.4,0.02466269,0.028519178,0.021199213,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.4.6,0.106111735,0.11671526,0.096162595,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BA.5,0.828356028,0.839647174,0.816606343,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BF.7,0.019199388,0.021940896,0.01671687,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BQ.1,0.00531564,0.007004411,0.003946327,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,BQ.1.1,0.001761236,0.002617041,0.001130091,0,weighted,weekly,10/21/2022 0:00
USA,9/17/2022 0:00,Other,0.000963972,0.001548441,0.000558996,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.091804869,0.104176454,0.080749005,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.000700414,0.000784797,0.000624981,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,BA.1.1,1.42E-10,6.39E-10,1.98E-11,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,2.26E-07,3.44E-06,0,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,Other,1.03E-06,2.11E-06,4.84E-07,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,BA.5,0.874987006,0.887137771,0.861749589,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,BA.4,0.02202311,0.023569157,0.020575516,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,BA.2,0.010483368,0.016766103,0.006457121,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.1.1,8.50E-05,0.000484618,1.93E-06,1,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.2,0.001512059,0.002419047,0.000881461,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.002058051,0.003438191,0.00113123,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.004744608,0.006519451,0.003351722,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.2.75.2,0.001833679,0.002875279,0.001097676,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.4,0.026496381,0.030081373,0.02323173,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.103003651,0.113078974,0.0935404,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.5,0.840930998,0.852395356,0.828942478,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BF.7,0.013242093,0.01642568,0.010534379,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BQ.1,0.003365115,0.00477971,0.002283683,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BQ.1.1,0.00087377,0.001636311,0.000407666,1,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,Other,0.001854616,0.002791562,0.001170637,0,weighted,weekly,10/14/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.098935217,0.109315924,0.089429848,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.000754318,0.0008429,0.000674921,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BF.7,0.011490032,0.014268608,0.009235719,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.2,1.55E-05,1.86E-05,1.29E-05,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.00801897,0.010547516,0.006077339,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.1.1,1.19E-08,9.44E-08,2.54E-10,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,1.36E-06,4.99E-05,0,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,1.24E-06,1.65E-05,0,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,Other,2.10E-06,4.99E-06,8.16E-07,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.5,0.857603848,0.86871475,0.845729589,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,BA.4,0.023177348,0.024662165,0.021779263,NULL,smoothed,weekly,9/23/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,9.16E-05,0.000442831,4.21E-06,1,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.1.1,8.80E-05,0.000489612,2.24E-06,1,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.2,0.002179136,0.003181151,0.001429665,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.001861642,0.003247688,0.000963125,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.006726546,0.009016185,0.004893885,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.4,0.025586715,0.029125107,0.022371078,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.103794962,0.114038944,0.094177835,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.5,0.846869111,0.857995331,0.835224509,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BF.7,0.012626432,0.01587455,0.009892351,0,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,Other,0.000175931,0.000979086,4.47E-06,1,weighted,weekly,10/7/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.094203375,0.105989479,0.083587699,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.000732293,0.000823224,0.000651268,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.2,1.20E-05,1.43E-05,9.99E-06,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BF.7,0.012149922,0.016223507,0.009062526,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.009945332,0.014892129,0.00657743,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.1.1,8.53E-10,5.98E-09,3.34E-11,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,4.76E-07,7.27E-06,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,Other,1.25E-06,2.72E-06,5.38E-07,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.5,0.860293567,0.872646332,0.84696722,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,BA.4,0.022661811,0.024330324,0.021104272,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,0.00010765,0.000508984,5.40E-06,1,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.1.1,9.65E-05,0.000570488,1.84E-06,1,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.2,0.002229073,0.003330371,0.001420287,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.002004432,0.003585355,0.001000325,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.007108837,0.009527676,0.005172465,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.4,0.024318714,0.027784942,0.021177776,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.102056436,0.112969063,0.091864839,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BA.5,0.848448873,0.860409856,0.83587867,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,BF.7,0.01343647,0.017058127,0.010410112,0,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,Other,0.000193027,0.001140783,3.69E-06,1,weighted,weekly,9/30/2022 0:00
USA,9/10/2022 0:00,B.1.1.529,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.1.1,0.000107635,0.000459749,7.78E-06,1,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.2,0.001526411,0.002419442,0.000900873,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.2.12.1,0.002030825,0.003392875,0.001116197,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.2.75,0.004790215,0.006515392,0.003425512,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.2.75.2,0.001783225,0.002799772,0.001065675,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.4,0.026152583,0.029705888,0.022918098,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.4.6,0.102354988,0.112291001,0.09301883,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BA.5,0.842065632,0.853349447,0.830269575,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BF.7,0.013083378,0.016213747,0.010419112,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BQ.1,0.003398713,0.004800334,0.002322452,0,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,BQ.1.1,0.00088563,0.001635703,0.000421846,1,weighted,weekly,10/21/2022 0:00
USA,9/10/2022 0:00,Other,0.001820773,0.002744076,0.001147434,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.083492957,0.093753912,0.07424812,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.001364416,0.001512914,0.001230301,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.1.1,5.25E-10,2.21E-09,8.40E-11,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,5.11E-07,6.50E-06,0,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,Other,2.19E-06,4.27E-06,1.09E-06,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.5,0.879124522,0.889274955,0.868192375,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.4,0.028330958,0.03008814,0.026672833,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.2,0.007684413,0.011420519,0.005125003,NULL,smoothed,weekly,9/9/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.084222518,0.09980429,0.070837244,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.001352961,0.001501447,0.001218967,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,BA.1.1,6.91E-11,2.57E-10,1.38E-11,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,4.92E-07,5.99E-06,0,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,Other,1.03E-06,2.04E-06,5.03E-07,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,BA.5,0.886284053,0.900404572,0.870485306,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,BA.4,0.028100798,0.030086802,0.026241271,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,BA.2,3.81E-05,4.54E-05,3.20E-05,NULL,smoothed,weekly,9/2/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,4.73E-05,0.000292233,7.25E-07,1,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,3.18E-05,0.000264242,7.74E-08,1,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.1.1,0.000425271,0.001350234,7.21E-05,1,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.2,0.002366542,0.003435408,0.001563488,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.002508139,0.003554944,0.001706709,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.004063996,0.005383607,0.002998658,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.2.75.2,0.002071004,0.003799445,0.000995846,1,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.4,0.033878662,0.038386069,0.029765001,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.091190189,0.101778023,0.081367813,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BA.5,0.852691293,0.862888992,0.842036963,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BF.7,0.008269357,0.010352587,0.006511373,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BQ.1,0.000961138,0.001527557,0.000565303,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,BQ.1.1,0.000159501,0.00047303,3.18E-05,1,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,Other,0.001335856,0.002115899,0.000789183,0,weighted,weekly,10/14/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,0.00011695,0.000415316,1.48E-05,1,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,3.32E-05,0.000274138,8.60E-08,1,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.1.1,0.000248239,0.001069022,1.74E-05,1,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.2,0.003228029,0.004410978,0.002295939,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.00247799,0.003557032,0.001660071,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.00572109,0.00791076,0.004010669,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.4,0.033224374,0.037800707,0.0290608,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.091908708,0.102652453,0.081945844,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.5,0.855437636,0.865794182,0.844598293,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BF.7,0.007572767,0.009681735,0.005821716,0,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,Other,3.10E-05,0.000270021,5.35E-08,1,weighted,weekly,10/7/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.085485935,0.095592864,0.076343663,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.001421547,0.001579676,0.001279036,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.2,2.93E-05,3.45E-05,2.49E-05,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BF.7,0.008488733,0.010847508,0.006627268,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.007302634,0.010242496,0.005177451,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.1.1,2.83E-09,1.82E-08,1.52E-10,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,1.00E-06,1.29E-05,0,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,Other,2.61E-06,5.39E-06,1.20E-06,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.5,0.868174553,0.878604233,0.857004404,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,BA.4,0.029093634,0.031001907,0.027298624,NULL,smoothed,weekly,9/16/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,5.18E-05,0.000356732,4.35E-07,1,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.1.1,0.000258273,0.001132453,1.70E-05,1,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.2,0.002769984,0.003989843,0.001847751,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.002401965,0.003664074,0.001490203,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.006071899,0.008530255,0.004175096,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.4,0.032532439,0.037379935,0.028154464,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.091724873,0.103955396,0.080497198,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BA.5,0.85659647,0.86851722,0.844025433,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,BF.7,0.007592321,0.009885968,0.005714556,0,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,Other,0,,NULL,1,weighted,weekly,9/23/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,8.70E-05,0.000388489,5.39E-06,1,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,4.85E-05,0.000322343,5.00E-07,1,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.1.1,0.00025346,0.001108099,1.69E-05,1,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.2,0.002971891,0.00416178,0.00205217,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.002613285,0.00378368,0.001732081,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.005886898,0.008205179,0.004087169,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.4,0.033023503,0.037870169,0.028639723,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.090733849,0.101947412,0.080379263,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BA.5,0.856815815,0.867532611,0.845574915,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,BF.7,0.007565797,0.00974566,0.005766297,0,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,Other,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,9/3/2022 0:00,B.1.1.529,9.29E-05,0.000366708,8.65E-06,1,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,B.1.617.2,3.07E-05,0.000260054,6.53E-08,1,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.1.1,0.000426816,0.001344192,7.38E-05,1,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.2,0.002350176,0.003401762,0.001558299,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.2.12.1,0.002513888,0.003542825,0.001722605,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.2.75,0.004035308,0.005340532,0.002980815,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.2.75.2,0.00206178,0.003767194,0.000997386,1,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.4,0.033908125,0.038378913,0.029824695,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.4.6,0.091107853,0.101549625,0.081412084,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BA.5,0.852786303,0.862867355,0.842258811,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BF.7,0.008240885,0.010293408,0.00650579,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BQ.1,0.000957801,0.001519735,0.000564579,0,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,BQ.1.1,0.000157345,0.000467283,3.13E-05,1,weighted,weekly,10/21/2022 0:00
USA,9/3/2022 0:00,Other,0.001330187,0.002100349,0.000789087,0,weighted,weekly,10/21/2022 0:00
USA,8/27/2022 0:00,BA.2.12.1,0.002461413,0.002716164,0.002230231,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.4.6,0.075025357,0.087677605,0.064039521,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.1.1,9.60E-11,2.74E-10,2.91E-11,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,B.1.1.529,6.45E-07,3.85E-06,4.42E-08,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,Other,1.51E-06,2.72E-06,8.16E-07,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.4,0.035891175,0.038455572,0.033490404,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.5,0.886546075,0.898448706,0.873465538,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.2,7.38E-05,8.72E-05,6.25E-05,NULL,smoothed,weekly,8/26/2022 0:00
USA,8/27/2022 0:00,BA.4.6,0.075401977,0.08411707,0.067511901,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.2.12.1,0.00263929,0.002896672,0.002404476,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.1.1,1.93E-09,7.57E-09,3.51E-10,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,B.1.617.2,0,0,0,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,B.1.1.529,1.16E-06,1.22E-05,1.17E-09,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,Other,4.62E-06,8.56E-06,2.42E-06,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.5,0.880135715,0.888886988,0.870802164,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.4,0.036193352,0.038174551,0.034310635,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.2,0.00562387,0.007780286,0.004045644,NULL,smoothed,weekly,9/9/2022 0:00
USA,8/27/2022 0:00,BA.4.6,0.075718954,0.088817887,0.064381689,NULL,smoothed,weekly,9/2/2022 0:00
USA,8/27/2022 0:00,BA.2.12.1,0.002619613,0.002878075,0.002384054,NULL,smoothed,weekly,9/2/2022 0:00
