variant,week_ending,share
Other,2022-05-28,0.000507471
BA.2,2022-05-28,0.347275198
Other,2022-05-28,1.3e-12
Other,2022-05-28,0.000599749
BA.2.12.1,2022-05-28,0.590851963
B.1.1.529,2022-05-28,0.060765617
Other,2022-05-28,0.000104252
Other,2022-05-28,0.0
Other,2022-05-28,0.001065484
BA.2,2022-05-28,0.292222559
BA.2.12.1,2022-05-28,0.622699797
Other,2022-05-28,0.0
Other,2022-05-28,0.0
BA.4,2022-05-28,0.034316752
Other,2022-05-28,0.000967181
BA.5,2022-05-28,0.045700863
Other,2022-05-28,0.0
Other,2022-05-28,0.0
Other,2022-05-28,0.0
Other,2022-05-28,0.002923123
Other,2022-05-21,0.000795039
Other,2022-05-21,0.000133871
Other,2022-05-21,0.001680455
BA.2,2022-05-21,0.372006297
BA.2.12.1,2022-05-21,0.578826785
BA.4,2022-05-21,0.018729413
Other,2022-05-21,0.000444718
BA.5,2022-05-21,0.024877589
Other,2022-05-21,0.002505842
Other,2022-05-21,0.000794687
Other,2022-05-21,0.000134219
Other,2022-05-21,0.001683869
BA.2,2022-05-21,0.37244156
BA.2.12.1,2022-05-21,0.578374445
BA.4,2022-05-21,0.018706616
Other,2022-05-21,0.00044532
BA.5,2022-05-21,0.024909427
Other,2022-05-21,0.002509853
Other,2022-05-21,0.000376939
Other,2022-05-21,6.52e-05
Other,2022-05-21,0.001171589
BA.2,2022-05-21,0.371858776
BA.2.12.1,2022-05-21,0.582793415
BA.4,2022-05-21,0.019268436
BA.5,2022-05-21,0.023597317
Other,2022-05-21,0.000868295
Other,2022-05-21,0.000539094
Other,2022-05-21,5.5e-05
Other,2022-05-21,0.001615913
BA.2,2022-05-21,0.373771787
BA.2.12.1,2022-05-21,0.576993883
BA.4,2022-05-21,0.019506678
BA.5,2022-05-21,0.025027774
Other,2022-05-21,0.002489827
Other,2022-05-21,0.000808028
Other,2022-05-21,0.000134025
Other,2022-05-21,0.001684404
BA.2,2022-05-21,0.372321635
BA.2.12.1,2022-05-21,0.578429163
BA.4,2022-05-21,0.01915423
BA.5,2022-05-21,0.024950478
Other,2022-05-21,0.002518045
Other,2022-05-21,0.000801425
Other,2022-05-21,0.000134035
Other,2022-05-21,0.001678955
BA.2,2022-05-21,0.372058898
BA.2.12.1,2022-05-21,0.578735709
BA.4,2022-05-21,0.018705735
Other,2022-05-21,0.000444601
BA.5,2022-05-21,0.024932558
Other,2022-05-21,0.002508097
Other,2022-05-21,0.000393415
Other,2022-05-21,2.58e-05
Other,2022-05-21,0.001176736
BA.2,2022-05-21,0.42241025
BA.2.12.1,2022-05-21,0.52991581
BA.4,2022-05-21,0.020655245
BA.5,2022-05-21,0.024200611
Other,2022-05-21,0.001222206
Other,2022-05-21,0.000367889
Other,2022-05-21,0.000130402
Other,2022-05-21,0.001696651
BA.2,2022-05-21,0.372466445
BA.2.12.1,2022-05-21,0.577837467
Other,2022-05-21,0.0
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018671086
Other,2022-05-21,0.000539883
BA.5,2022-05-21,0.024909804
Other,2022-05-21,0.0
Other,2022-05-21,0.0
Other,2022-05-21,0.0
Other,2022-05-21,0.003380378
Other,2022-05-21,0.000293576
Other,2022-05-21,5.86e-05
Other,2022-05-21,0.001485133
BA.2,2022-05-21,0.370379716
BA.2.12.1,2022-05-21,0.583352447
BA.4,2022-05-21,0.019497706
BA.5,2022-05-21,0.024144758
Other,2022-05-21,0.000788026
Other,2022-05-21,0.000729701
Other,2022-05-21,0.000130809
Other,2022-05-21,0.001711361
BA.2,2022-05-21,0.370744377
BA.2.12.1,2022-05-21,0.579254031
BA.4,2022-05-21,0.018556774
Other,2022-05-21,0.000541108
BA.5,2022-05-21,0.024918413
Other,2022-05-21,0.003413401
Other,2022-05-21,0.000827333
Other,2022-05-21,0.000133919
Other,2022-05-21,0.001720003
BA.2,2022-05-21,0.371108562
BA.2.12.1,2022-05-21,0.579001427
BA.4,2022-05-21,0.018663989
Other,2022-05-21,0.000443967
BA.5,2022-05-21,0.024856973
Other,2022-05-21,0.003243813
BA.2.12.1,2022-05-21,0.579367697
Other,2022-05-21,0.001086264
BA.2,2022-05-21,0.390583307
Other,2022-05-21,0.000906896
B.1.1.529,2022-05-21,0.028055841
Other,2022-05-21,5.97e-13
Other,2022-05-21,0.000723668
Other,2022-05-21,0.000130425
Other,2022-05-21,0.00169765
BA.2,2022-05-21,0.371294737
BA.2.12.1,2022-05-21,0.578727007
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018649442
Other,2022-05-21,0.000539862
BA.5,2022-05-21,0.024855111
Other,2022-05-21,0.0
Other,2022-05-21,0.003382084
Other,2022-05-21,0.000822816
Other,2022-05-21,0.000133658
Other,2022-05-21,0.001722156
BA.2,2022-05-21,0.371032566
BA.2.12.1,2022-05-21,0.578940392
BA.4,2022-05-21,0.018680589
Other,2022-05-21,0.000442546
BA.5,2022-05-21,0.02498647
Other,2022-05-21,0.003238814
Other,2022-05-21,0.000349821
Other,2022-05-21,5.68e-05
Other,2022-05-21,0.001622877
BA.2,2022-05-21,0.36988771
BA.2.12.1,2022-05-21,0.584162772
BA.4,2022-05-21,0.019307768
BA.5,2022-05-21,0.023748159
Other,2022-05-21,0.000864083
Other,2022-05-21,0.000727596
Other,2022-05-21,0.000130949
Other,2022-05-21,0.001709884
BA.2,2022-05-21,0.370682955
BA.2.12.1,2022-05-21,0.579356432
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018534092
Other,2022-05-21,0.0005418
BA.5,2022-05-21,0.024910834
Other,2022-05-21,0.0
Other,2022-05-21,0.003405489
Other,2022-05-21,0.000296088
Other,2022-05-21,5.93e-05
Other,2022-05-21,0.001299908
BA.2,2022-05-21,0.371140808
BA.2.12.1,2022-05-21,0.582109451
BA.4,2022-05-21,0.019747328
BA.5,2022-05-21,0.024572391
Other,2022-05-21,0.000774753
Other,2022-05-21,0.000722306
Other,2022-05-21,0.000130149
Other,2022-05-21,0.001717503
BA.2,2022-05-21,0.370691955
BA.2.12.1,2022-05-21,0.579182029
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018638475
Other,2022-05-21,0.000538505
BA.5,2022-05-21,0.024940301
Other,2022-05-21,0.0
Other,2022-05-21,0.003438803
Other,2022-05-21,0.000552999
Other,2022-05-21,5.65e-05
Other,2022-05-21,0.001584257
BA.2,2022-05-21,0.37103799
BA.2.12.1,2022-05-21,0.582886159
BA.4,2022-05-21,0.019169681
BA.5,2022-05-21,0.023834255
Other,2022-05-21,0.00087819
Other,2022-05-21,0.000826529
Other,2022-05-21,0.000130837
Other,2022-05-21,0.00171138
BA.2,2022-05-21,0.371056527
BA.2.12.1,2022-05-21,0.579040706
BA.4,2022-05-21,0.018561939
Other,2022-05-21,0.000540851
BA.5,2022-05-21,0.024914958
Other,2022-05-21,0.003216271
Other,2022-05-21,0.000725998
Other,2022-05-21,0.000130686
Other,2022-05-21,0.001701929
BA.2,2022-05-21,0.371206284
BA.2.12.1,2022-05-21,0.57878989
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018623212
Other,2022-05-21,0.000540774
BA.5,2022-05-21,0.0248868
Other,2022-05-21,0.0
Other,2022-05-21,0.003394426
Other,2022-05-21,0.001241699
B.1.1.529,2022-05-21,0.034213524
BA.2.12.1,2022-05-21,0.52876842
Other,2022-05-21,0.000716559
BA.2,2022-05-21,0.435059786
Other,2022-05-21,7.57e-12
Other,2022-05-21,0.000367134
Other,2022-05-21,0.000129939
Other,2022-05-21,0.001695282
BA.2,2022-05-21,0.372625083
BA.2.12.1,2022-05-21,0.57767868
Other,2022-05-21,0.0
Other,2022-05-21,0.0
BA.4,2022-05-21,0.018685978
Other,2022-05-21,0.000538099
BA.5,2022-05-21,0.024901394
Other,2022-05-21,0.0
Other,2022-05-21,0.0
Other,2022-05-21,0.0
Other,2022-05-21,0.003378409
Other,2022-05-14,0.001039537
Other,2022-05-14,9.04e-05
Other,2022-05-14,0.003191275
BA.2,2022-05-14,0.45793131
BA.2.12.1,2022-05-14,0.513589144
BA.4,2022-05-14,0.010471828
Other,2022-05-14,9.94e-05
BA.5,2022-05-14,0.011439467
Other,2022-05-14,0.002147545
Other,2022-05-14,0.001034388
Other,2022-05-14,9.06e-05
Other,2022-05-14,0.003204142
BA.2,2022-05-14,0.458010554
BA.2.12.1,2022-05-14,0.51346755
BA.4,2022-05-14,0.010501199
Other,2022-05-14,0.000101247
BA.5,2022-05-14,0.011435608
Other,2022-05-14,0.002154691
Other,2022-05-14,0.000808893
Other,2022-05-14,0.000137625
Other,2022-05-14,0.003429776
BA.2,2022-05-14,0.456682235
BA.2.12.1,2022-05-14,0.516927481
BA.4,2022-05-14,0.010364149
BA.5,2022-05-14,0.011069611
Other,2022-05-14,0.000580247
Other,2022-05-14,0.000920102
Other,2022-05-14,9.07e-05
Other,2022-05-14,0.003155038
BA.2,2022-05-14,0.45844838
BA.2.12.1,2022-05-14,0.51324147
BA.4,2022-05-14,0.010563639
BA.5,2022-05-14,0.01144645
Other,2022-05-14,0.002134188
Other,2022-05-14,0.001042165
Other,2022-05-14,9.05e-05
Other,2022-05-14,0.003174295
BA.2,2022-05-14,0.457666606
BA.2.12.1,2022-05-14,0.513914645
BA.4,2022-05-14,0.01056282
BA.5,2022-05-14,0.011427519
Other,2022-05-14,0.002121401
Other,2022-05-14,0.001047403
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.00319477
BA.2,2022-05-14,0.458017945
BA.2.12.1,2022-05-14,0.513479531
BA.4,2022-05-14,0.010491553
Other,2022-05-14,0.000100967
BA.5,2022-05-14,0.011425572
Other,2022-05-14,0.002151943
Other,2022-05-14,0.000779172
Other,2022-05-14,0.0
Other,2022-05-14,0.003205783
BA.2,2022-05-14,0.516196609
BA.2.12.1,2022-05-14,0.45787099
BA.4,2022-05-14,0.010250643
BA.5,2022-05-14,0.011267347
Other,2022-05-14,0.000429445
Other,2022-05-14,0.000807871
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.003065611
BA.2,2022-05-14,0.45889613
BA.2.12.1,2022-05-14,0.512620091
Other,2022-05-14,0.0
Other,2022-05-14,0.0
BA.4,2022-05-14,0.010260545
Other,2022-05-14,9.8e-05
BA.5,2022-05-14,0.011530388
Other,2022-05-14,0.0
Other,2022-05-14,0.0
Other,2022-05-14,0.0
Other,2022-05-14,0.002631129
Other,2022-05-14,0.000844298
Other,2022-05-14,9.14e-05
Other,2022-05-14,0.003427848
BA.2,2022-05-14,0.455011904
BA.2.12.1,2022-05-14,0.518948615
BA.4,2022-05-14,0.010309691
BA.5,2022-05-14,0.010784767
Other,2022-05-14,0.000581548
Other,2022-05-14,0.001051329
Other,2022-05-14,9.04e-05
Other,2022-05-14,0.003135305
BA.2,2022-05-14,0.457600892
BA.2.12.1,2022-05-14,0.513732433
BA.4,2022-05-14,0.010234012
Other,2022-05-14,9.86e-05
BA.5,2022-05-14,0.01141445
Other,2022-05-14,0.002642601
Other,2022-05-14,0.001066089
Other,2022-05-14,9.04e-05
Other,2022-05-14,0.003171447
BA.2,2022-05-14,0.457396179
BA.2.12.1,2022-05-14,0.513742685
BA.4,2022-05-14,0.010395849
Other,2022-05-14,9.95e-05
BA.5,2022-05-14,0.011402358
Other,2022-05-14,0.002635503
Other,2022-05-14,0.00100582
BA.2,2022-05-14,0.486305177
B.1.1.529,2022-05-14,0.015820112
Other,2022-05-14,0.002647389
BA.2.12.1,2022-05-14,0.494221509
Other,2022-05-14,3.93e-12
Other,2022-05-14,0.00104672
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.003127256
BA.2,2022-05-14,0.458231986
BA.2.12.1,2022-05-14,0.51313597
Other,2022-05-14,0.0
BA.4,2022-05-14,0.01025387
Other,2022-05-14,9.79e-05
BA.5,2022-05-14,0.011384875
Other,2022-05-14,0.0
Other,2022-05-14,0.002631136
Other,2022-05-14,0.001078613
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.003180181
BA.2,2022-05-14,0.457329005
BA.2.12.1,2022-05-14,0.513761401
BA.4,2022-05-14,0.01038771
Other,2022-05-14,9.94e-05
BA.5,2022-05-14,0.011427358
Other,2022-05-14,0.002645984
Other,2022-05-14,0.000836286
Other,2022-05-14,9.12e-05
Other,2022-05-14,0.003322419
BA.2,2022-05-14,0.456146091
BA.2.12.1,2022-05-14,0.518095315
BA.4,2022-05-14,0.010236282
BA.5,2022-05-14,0.010686118
Other,2022-05-14,0.000586301
Other,2022-05-14,0.001050384
Other,2022-05-14,9.05e-05
Other,2022-05-14,0.003134614
BA.2,2022-05-14,0.457594246
BA.2.12.1,2022-05-14,0.513747513
Other,2022-05-14,0.0
BA.4,2022-05-14,0.01023672
Other,2022-05-14,9.86e-05
BA.5,2022-05-14,0.011409143
Other,2022-05-14,0.0
Other,2022-05-14,0.002638255
Other,2022-05-14,0.000815594
Other,2022-05-14,0.000133441
Other,2022-05-14,0.003409246
BA.2,2022-05-14,0.456480056
BA.2.12.1,2022-05-14,0.517272532
BA.4,2022-05-14,0.01037934
BA.5,2022-05-14,0.01095081
Other,2022-05-14,0.000558995
B.1.1.529,2022-05-14,0.01908122
Other,2022-05-14,0.0
Other,2022-05-14,0.00296734
BA.2,2022-05-14,0.543447971
BA.2.12.1,2022-05-14,0.432453156
Other,2022-05-14,0.002050333
Other,2022-05-14,0.001044892
Other,2022-05-14,9.01e-05
Other,2022-05-14,0.003140768
BA.2,2022-05-14,0.457705021
BA.2.12.1,2022-05-14,0.513581753
Other,2022-05-14,0.0
BA.4,2022-05-14,0.010185608
Other,2022-05-14,9.81e-05
BA.5,2022-05-14,0.011485229
Other,2022-05-14,0.0
Other,2022-05-14,0.002668551
Other,2022-05-14,0.000830812
Other,2022-05-14,9.11e-05
Other,2022-05-14,0.003308145
BA.2,2022-05-14,0.456560999
BA.2.12.1,2022-05-14,0.517620146
BA.4,2022-05-14,0.010236936
BA.5,2022-05-14,0.010766739
Other,2022-05-14,0.000585113
Other,2022-05-14,0.001062013
Other,2022-05-14,9.04e-05
Other,2022-05-14,0.003135624
BA.2,2022-05-14,0.457531959
BA.2.12.1,2022-05-14,0.513661206
BA.4,2022-05-14,0.010363296
Other,2022-05-14,9.85e-05
BA.5,2022-05-14,0.011412762
Other,2022-05-14,0.002644215
BA.2,2022-05-14,0.509265423
Other,2022-05-14,0.002806121
B.1.1.529,2022-05-14,0.011868436
Other,2022-05-14,0.001541077
Other,2022-05-14,2.06e-13
BA.2.12.1,2022-05-14,0.474518955
Other,2022-05-14,0.001048283
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.003128036
BA.2,2022-05-14,0.458186984
BA.2.12.1,2022-05-14,0.513172686
Other,2022-05-14,0.0
BA.4,2022-05-14,0.010257171
Other,2022-05-14,9.84e-05
BA.5,2022-05-14,0.011385121
Other,2022-05-14,0.0
Other,2022-05-14,0.002633055
Other,2022-05-14,0.000809039
Other,2022-05-14,9.03e-05
Other,2022-05-14,0.003065131
BA.2,2022-05-14,0.458904892
BA.2.12.1,2022-05-14,0.512611091
Other,2022-05-14,0.0
Other,2022-05-14,0.0
BA.4,2022-05-14,0.010256366
Other,2022-05-14,9.79e-05
BA.5,2022-05-14,0.01153447
Other,2022-05-14,0.0
Other,2022-05-14,0.0
Other,2022-05-14,0.0
Other,2022-05-14,0.002630811
Other,2022-05-07,0.000609311
Other,2022-05-07,0.0
Other,2022-05-07,0.005981981
BA.2,2022-05-07,0.534956455
BA.2.12.1,2022-05-07,0.444984108
Other,2022-05-07,0.005950709
Other,2022-05-07,0.0
Other,2022-05-07,0.004385443
Other,2022-05-07,0.003132005
Other,2022-05-07,0.000612871
Other,2022-05-07,0.0
Other,2022-05-07,0.005980882
BA.2,2022-05-07,0.535052717
BA.2.12.1,2022-05-07,0.444892645
Other,2022-05-07,0.005946747
Other,2022-05-07,0.0
Other,2022-05-07,0.004380376
Other,2022-05-07,0.003133748
Other,2022-05-07,0.000446086
Other,2022-05-07,0.0
Other,2022-05-07,0.005275272
BA.2,2022-05-07,0.537150741
BA.2.12.1,2022-05-07,0.445370555
Other,2022-05-07,0.006299274
Other,2022-05-07,0.004198403
Other,2022-05-07,0.001259713
Other,2022-05-07,0.000489469
Other,2022-05-07,0.0
Other,2022-05-07,0.005913373
BA.2,2022-05-07,0.535287082
BA.2.12.1,2022-05-07,0.444694549
Other,2022-05-07,0.006030567
Other,2022-05-07,0.004353194
Other,2022-05-07,0.003231776
Other,2022-05-07,0.008515048
Other,2022-05-07,0.0
Other,2022-05-07,0.004743457
BA.2,2022-05-07,0.593121052
BA.2.12.1,2022-05-07,0.391655624
Other,2022-05-07,0.001964825
Other,2022-05-07,0.000619574
Other,2022-05-07,0.0
Other,2022-05-07,0.006018783
BA.2,2022-05-07,0.534693956
BA.2.12.1,2022-05-07,0.445109874
Other,2022-05-07,0.0059958
Other,2022-05-07,0.004390993
Other,2022-05-07,0.003171027
Other,2022-05-07,0.000611407
Other,2022-05-07,0.0
Other,2022-05-07,0.005980408
BA.2,2022-05-07,0.534999967
BA.2.12.1,2022-05-07,0.444941342
Other,2022-05-07,0.005961983
Other,2022-05-07,0.0
Other,2022-05-07,0.004374006
Other,2022-05-07,0.003130898
BA.2.12.1,2022-05-07,0.426279217
Other,2022-05-07,0.006133542
BA.2,2022-05-07,0.564366877
Other,2022-05-07,0.001579943
Other,2022-05-07,0.001640411
Other,2022-05-07,1.77e-13
Other,2022-05-07,0.000511121
Other,2022-05-07,0.0
Other,2022-05-07,0.005640121
BA.2,2022-05-07,0.585673153
BA.2.12.1,2022-05-07,0.396211892
Other,2022-05-07,0.006412858
Other,2022-05-07,0.004375425
Other,2022-05-07,0.001175435
Other,2022-05-07,0.000413891
Other,2022-05-07,0.0
Other,2022-05-07,0.005963129
BA.2,2022-05-07,0.535301447
BA.2.12.1,2022-05-07,0.444234848
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.005861359
Other,2022-05-07,0.0
Other,2022-05-07,0.004579104
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.003646237
Other,2022-05-07,0.000448545
Other,2022-05-07,0.0
Other,2022-05-07,0.005606491
BA.2,2022-05-07,0.537086427
BA.2.12.1,2022-05-07,0.44486475
Other,2022-05-07,0.006419751
Other,2022-05-07,0.004341405
Other,2022-05-07,0.001232654
Other,2022-05-07,0.000596449
Other,2022-05-07,0.0
Other,2022-05-07,0.005979958
BA.2,2022-05-07,0.533833325
BA.2.12.1,2022-05-07,0.445587814
Other,2022-05-07,0.005893941
Other,2022-05-07,0.0
Other,2022-05-07,0.004446783
Other,2022-05-07,0.003661745
Other,2022-05-07,0.000614864
Other,2022-05-07,0.0
Other,2022-05-07,0.005968938
BA.2,2022-05-07,0.534026146
BA.2.12.1,2022-05-07,0.445392013
Other,2022-05-07,0.005910815
Other,2022-05-07,0.0
Other,2022-05-07,0.004421201
Other,2022-05-07,0.003666028
Other,2022-05-07,0.000592065
Other,2022-05-07,0.0
Other,2022-05-07,0.005967266
BA.2,2022-05-07,0.534451425
BA.2.12.1,2022-05-07,0.445033789
Other,2022-05-07,0.0
Other,2022-05-07,0.005864985
Other,2022-05-07,0.0
Other,2022-05-07,0.004443025
Other,2022-05-07,0.0
Other,2022-05-07,0.003647422
Other,2022-05-07,0.000614853
Other,2022-05-07,0.0
Other,2022-05-07,0.006007427
BA.2,2022-05-07,0.534346044
BA.2.12.1,2022-05-07,0.444948941
Other,2022-05-07,0.005968233
Other,2022-05-07,0.0
Other,2022-05-07,0.004434831
Other,2022-05-07,0.003679692
Other,2022-05-07,0.000441368
Other,2022-05-07,0.0
Other,2022-05-07,0.005555015
BA.2,2022-05-07,0.536882997
BA.2.12.1,2022-05-07,0.445171565
Other,2022-05-07,0.006425785
Other,2022-05-07,0.004306485
Other,2022-05-07,0.001216784
Other,2022-05-07,0.000594661
Other,2022-05-07,0.0
Other,2022-05-07,0.005984063
BA.2,2022-05-07,0.53379339
BA.2.12.1,2022-05-07,0.445629865
Other,2022-05-07,0.0
Other,2022-05-07,0.005890783
Other,2022-05-07,0.0
Other,2022-05-07,0.00445048
Other,2022-05-07,0.0
Other,2022-05-07,0.003656773
Other,2022-05-07,0.000444187
Other,2022-05-07,0.0
Other,2022-05-07,0.005603427
BA.2,2022-05-07,0.536643386
BA.2.12.1,2022-05-07,0.445480287
Other,2022-05-07,0.006361958
Other,2022-05-07,0.004219673
Other,2022-05-07,0.001247052
B.1.1.529,2022-05-07,0.010812042
Other,2022-05-07,0.0
Other,2022-05-07,0.005262733
BA.2,2022-05-07,0.589464605
BA.2.12.1,2022-05-07,0.392092049
Other,2022-05-07,0.002368534
Other,2022-05-07,0.000605524
Other,2022-05-07,0.0
Other,2022-05-07,0.005970935
BA.2,2022-05-07,0.533902466
BA.2.12.1,2022-05-07,0.445442796
Other,2022-05-07,0.0
Other,2022-05-07,0.00593479
Other,2022-05-07,0.0
Other,2022-05-07,0.004433553
Other,2022-05-07,0.0
Other,2022-05-07,0.003709912
Other,2022-05-07,0.000428095
Other,2022-05-07,0.0
Other,2022-05-07,0.006089793
BA.2,2022-05-07,0.537565827
BA.2.12.1,2022-05-07,0.444368929
Other,2022-05-07,0.006058201
Other,2022-05-07,0.004268203
Other,2022-05-07,0.001220927
Other,2022-05-07,0.000612772
Other,2022-05-07,0.0
Other,2022-05-07,0.005964865
BA.2,2022-05-07,0.533946872
BA.2.12.1,2022-05-07,0.445468068
Other,2022-05-07,0.005902026
Other,2022-05-07,0.0
Other,2022-05-07,0.004443434
Other,2022-05-07,0.003661962
BA.2,2022-05-07,0.596563995
Other,2022-05-07,0.006428562
Other,2022-05-07,0.001510006
Other,2022-05-07,0.007592789
BA.2.12.1,2022-05-07,0.387904674
Other,2022-05-07,1.5e-12
Other,2022-05-07,0.000593494
Other,2022-05-07,0.0
Other,2022-05-07,0.005968786
BA.2,2022-05-07,0.534380555
BA.2.12.1,2022-05-07,0.445091546
Other,2022-05-07,0.0
Other,2022-05-07,0.005876898
Other,2022-05-07,0.0
Other,2022-05-07,0.004440524
Other,2022-05-07,0.0
Other,2022-05-07,0.003648217
Other,2022-05-07,0.000411618
Other,2022-05-07,0.0
Other,2022-05-07,0.005959001
BA.2,2022-05-07,0.535349786
BA.2.12.1,2022-05-07,0.44418934
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.005860872
Other,2022-05-07,0.0
Other,2022-05-07,0.004582081
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.0
Other,2022-05-07,0.003647272
Other,2022-04-30,0.002025351
Other,2022-04-30,0.000103444
BA.1.1,2022-04-30,0.014175686
BA.2,2022-04-30,0.623237967
BA.2.12.1,2022-04-30,0.352447271
Other,2022-04-30,0.002548299
Other,2022-04-30,0.0
Other,2022-04-30,0.002565038
Other,2022-04-30,0.00289693
Other,2022-04-30,0.002032265
Other,2022-04-30,0.000103406
BA.1.1,2022-04-30,0.014182837
BA.2,2022-04-30,0.623472869
BA.2.12.1,2022-04-30,0.352217913
Other,2022-04-30,0.002540417
Other,2022-04-30,0.0
Other,2022-04-30,0.002555712
Other,2022-04-30,0.002894586
Other,2022-04-30,0.001162675
Other,2022-04-30,0.000108496
BA.1.1,2022-04-30,0.013113434
BA.2,2022-04-30,0.620179832
BA.2.12.1,2022-04-30,0.359379917
Other,2022-04-30,0.002589035
Other,2022-04-30,0.002251172
Other,2022-04-30,0.001215434
BA.1.1,2022-04-30,0.012965953
BA.2,2022-04-30,0.618791819
BA.2.12.1,2022-04-30,0.365497261
Other,2022-04-30,0.001587998
Other,2022-04-30,5.16e-13
Other,2022-04-30,0.00115697
Other,2022-04-30,0.00662573
Other,2022-04-30,0.0
BA.1.1,2022-04-30,0.013870524
BA.2,2022-04-30,0.662451446
BA.2.12.1,2022-04-30,0.315243691
Other,2022-04-30,0.001808641
Other,2022-04-30,0.001836314
Other,2022-04-30,0.000103622
BA.1.1,2022-04-30,0.01397272
BA.2,2022-04-30,0.623317361
BA.2.12.1,2022-04-30,0.352702409
Other,2022-04-30,0.002606613
Other,2022-04-30,0.002553513
Other,2022-04-30,0.002907472
Other,2022-04-30,0.006321275
Other,2022-04-30,0.0
BA.1.1,2022-04-30,0.01387507
BA.2,2022-04-30,0.659932196
BA.2.12.1,2022-04-30,0.318070322
Other,2022-04-30,0.00180118
Other,2022-04-30,0.001988722
Other,2022-04-30,0.000103352
BA.1.1,2022-04-30,0.013980461
BA.2,2022-04-30,0.623783469
BA.2.12.1,2022-04-30,0.352035105
Other,2022-04-30,0.002596389
Other,2022-04-30,0.002577617
Other,2022-04-30,0.002934907
Other,2022-04-30,0.002022713
Other,2022-04-30,0.00010321
BA.1.1,2022-04-30,0.0141699
BA.2,2022-04-30,0.623431742
BA.2.12.1,2022-04-30,0.352236181
Other,2022-04-30,0.002547473
Other,2022-04-30,0.0
Other,2022-04-30,0.00258403
Other,2022-04-30,0.002904758
BA.2,2022-04-30,0.65303123
BA.2.12.1,2022-04-30,0.32980606
Other,2022-04-30,0.001545909
Other,2022-04-30,1.43e-12
Other,2022-04-30,0.001754692
BA.1.1,2022-04-30,0.013862139
Other,2022-04-30,0.001151223
Other,2022-04-30,3.24e-05
BA.1.1,2022-04-30,0.013263835
BA.2,2022-04-30,0.659918427
BA.2.12.1,2022-04-30,0.319807112
Other,2022-04-30,0.002528483
Other,2022-04-30,0.002408164
Other,2022-04-30,0.000890363
Other,2022-04-30,0.001636194
Other,2022-04-30,0.000103214
BA.1.1,2022-04-30,0.014090123
BA.2,2022-04-30,0.62359339
BA.2.12.1,2022-04-30,0.352317035
Other,2022-04-30,0.0
Other,2022-04-30,0.0
Other,2022-04-30,0.002514413
Other,2022-04-30,0.0
Other,2022-04-30,0.002613291
Other,2022-04-30,0.0
Other,2022-04-30,0.0
Other,2022-04-30,0.0
Other,2022-04-30,0.003132328
Other,2022-04-30,0.001355616
Other,2022-04-30,0.000106834
BA.1.1,2022-04-30,0.013132685
BA.2,2022-04-30,0.620019317
BA.2.12.1,2022-04-30,0.359372854
Other,2022-04-30,0.002560504
Other,2022-04-30,0.002260947
Other,2022-04-30,0.001191265
Other,2022-04-30,0.002020855
Other,2022-04-30,0.000103509
BA.1.1,2022-04-30,0.014134608
BA.2,2022-04-30,0.622356474
BA.2.12.1,2022-04-30,0.353138298
Other,2022-04-30,0.002533499
Other,2022-04-30,0.0
Other,2022-04-30,0.002547071
Other,2022-04-30,0.00316571
Other,2022-04-30,0.002023307
Other,2022-04-30,0.000103449
BA.1.1,2022-04-30,0.014143906
BA.2,2022-04-30,0.622503638
BA.2.12.1,2022-04-30,0.352958947
Other,2022-04-30,0.0025417
Other,2022-04-30,0.0
Other,2022-04-30,0.002544844
Other,2022-04-30,0.003180231
Other,2022-04-30,0.002038753
Other,2022-04-30,0.000103255
BA.1.1,2022-04-30,0.014095562
